user_id,community_id,interaction_type,engagement_score,similarity_score,timestamp,user_age,user_location,user_activity_level,community_category,community_member_count,community_activity_score
1794,96,like,1,0,"2025-09-05 22:14:02",51,Nîmes,low,"Protection Animale",784,0.82
934,480,share,1,0.1,"2025-09-17 22:14:02",48,Lille,high,"Éducation Environnementale",835,0.13
1901,456,join,1,0,"2025-02-16 21:14:02",19,Dijon,low,"Transport Durable",506,0.28
275,398,comment,1,0,"2025-09-08 22:14:02",33,Montpellier,high,"Biodiversité & Nature",714,0.12
1509,244,join,1,0,"2024-12-16 21:14:02",29,"Le Havre",medium,"Éducation Environnementale",816,0.24
1211,116,join,1,0.125,"2025-05-08 22:14:02",29,Marseille,high,"Climat & Environnement",353,0.17
200,239,comment,1,0,"2025-03-19 21:14:02",37,Villeurbanne,low,"Transport Durable",375,0.11
108,35,join,1,0.143,"2025-10-03 22:14:02",56,Saint-Étienne,high,"Protection Animale",708,0.84
386,263,comment,2,0.5,"2024-12-17 21:14:02",35,Grenoble,medium,"Urbanisme Durable",81,0.48
48,146,post,1,0.2,"2025-05-27 22:14:02",29,Bordeaux,high,"Protection Animale",834,0.23
168,196,comment,1,0.1,"2025-08-22 22:14:02",21,Grenoble,high,"Recyclage & Zéro Déchet",617,1
888,289,join,1,0.125,"2025-07-03 22:14:02",28,Montpellier,high,"Économie Circulaire",63,0.45
1418,178,like,1,0.125,"2025-05-22 22:14:02",40,Angers,high,"Climat & Environnement",307,0.37
1498,481,comment,1,0.25,"2024-11-26 21:14:02",50,Marseille,high,"Consommation Responsable",958,0.19
1023,408,like,1,0.286,"2024-11-22 21:14:02",32,Saint-Étienne,high,"Agriculture Écologique",623,0.44
1390,420,comment,1,0.143,"2025-03-13 21:14:02",38,Villeurbanne,low,"Recyclage & Zéro Déchet",425,0.87
1794,257,comment,1,0,"2025-01-02 21:14:02",51,Nîmes,low,"Transport Durable",555,0.54
754,158,post,2,0.2,"2024-12-13 21:14:02",31,Lille,low,"Consommation Responsable",108,0.37
402,352,like,1,0.111,"2025-06-11 22:14:02",27,Nîmes,high,"Énergies Renouvelables",79,0.79
1946,8,comment,1,0,"2025-08-16 22:14:02",18,Saint-Étienne,medium,"Protection Animale",469,0.77
1231,458,share,1,0,"2024-11-21 21:14:02",40,Nantes,medium,"Climat & Environnement",99,0.66
1181,246,comment,1,0,"2025-06-20 22:14:02",57,Nîmes,low,"Recyclage & Zéro Déchet",775,0.36
331,292,post,1,0.111,"2025-02-03 21:14:02",19,Lyon,medium,"Économie Circulaire",725,0.35
156,478,share,1,0.125,"2024-12-21 21:14:02",19,Dijon,medium,"Consommation Responsable",417,0.41
1968,340,post,1,0.125,"2025-10-07 22:14:02",26,Rennes,low,"Agriculture Écologique",180,0.8
95,398,comment,1,0,"2025-04-13 22:14:02",28,Nîmes,low,"Biodiversité & Nature",714,0.12
1340,378,like,2,0.25,"2025-07-14 22:14:02",55,"Le Havre",medium,"Recyclage & Zéro Déchet",241,0.97
444,50,join,1,0.1,"2025-07-18 22:14:02",34,Nice,medium,"Recyclage & Zéro Déchet",688,0.5
936,422,join,1,0,"2025-03-09 21:14:02",33,Angers,medium,"Énergies Renouvelables",983,0.12
138,269,share,1,0,"2024-10-17 22:14:02",41,"Le Havre",medium,"Climat & Environnement",411,0.88
115,187,post,1,0,"2024-10-22 22:14:02",33,Saint-Étienne,high,"Consommation Responsable",80,0.89
170,458,post,1,0.333,"2024-12-30 21:14:02",33,Reims,low,"Climat & Environnement",99,0.66
285,278,comment,1,0,"2024-11-29 21:14:02",25,"Le Havre",low,"Innovation Verte",858,0.27
438,396,join,1,0,"2025-05-10 22:14:02",53,Lille,low,"Transport Durable",217,0.76
1632,412,post,1,0.1,"2025-08-11 22:14:02",42,Toulon,low,"Biodiversité & Nature",745,0.12
1251,402,share,1,0,"2025-07-24 22:14:02",43,Nantes,low,"Transport Durable",261,0.29
898,208,like,2,0.2,"2025-02-26 21:14:02",56,Dijon,high,"Consommation Responsable",195,0.7
1762,32,comment,1,0.111,"2025-06-22 22:14:02",58,Nantes,high,"Protection Animale",787,0.11
1577,8,comment,1,0,"2024-11-29 21:14:02",20,Angers,low,"Protection Animale",469,0.77
954,98,comment,1,0.143,"2024-11-15 21:14:02",62,Angers,medium,"Agriculture Écologique",650,0.83
177,27,comment,1,0,"2025-03-08 21:14:02",62,Grenoble,high,"Recyclage & Zéro Déchet",300,0.92
1210,484,comment,1,0.25,"2024-11-23 21:14:02",57,Reims,low,"Consommation Responsable",54,0.29
48,132,join,1,0.2,"2025-10-01 22:14:02",29,Bordeaux,high,"Urbanisme Durable",822,0.62
1934,59,share,1,0.125,"2025-05-26 22:14:02",23,Lille,high,"Urbanisme Durable",388,0.7
1617,431,comment,2,0.25,"2025-07-24 22:14:02",36,Grenoble,low,"Urbanisme Durable",398,0.32
1835,486,like,1,0.1,"2025-08-19 22:14:02",31,Nantes,low,"Éducation Environnementale",185,0.92
1227,437,join,1,0,"2025-06-26 22:14:02",65,Lille,low,"Transport Durable",450,0.86
1382,117,post,1,0.25,"2025-09-04 22:14:02",30,Nice,high,"Innovation Verte",279,0.27
975,479,like,1,0,"2025-08-30 22:14:02",27,Villeurbanne,high,"Énergies Renouvelables",152,0.77
869,261,post,1,0,"2025-03-24 21:14:02",62,Villeurbanne,medium,"Consommation Responsable",552,0.17
278,159,like,1,0.1,"2025-03-07 21:14:02",40,Angers,low,"Transport Durable",672,0.72
271,92,like,1,0,"2025-04-25 22:14:02",36,Nantes,high,"Énergies Renouvelables",953,0.79
1001,441,like,1,0.143,"2024-11-24 21:14:02",38,"Le Havre",high,"Éducation Environnementale",720,0.63
1946,302,share,1,0.333,"2025-04-26 22:14:02",18,Saint-Étienne,medium,"Éducation Environnementale",851,0.1
196,27,share,1,0,"2025-01-31 21:14:02",26,Nîmes,high,"Recyclage & Zéro Déchet",300,0.92
88,428,join,1,0,"2025-04-03 22:14:02",45,Villeurbanne,high,"Biodiversité & Nature",138,0.71
853,362,post,1,0,"2024-11-30 21:14:02",41,Toulouse,medium,"Énergies Renouvelables",463,0.29
134,218,comment,1,0.167,"2025-04-25 22:14:02",57,Villeurbanne,low,"Énergies Renouvelables",59,0.39
1503,87,join,1,0,"2024-10-22 22:14:02",19,Lyon,low,"Agriculture Écologique",625,0.53
1193,432,like,1,0,"2025-01-26 21:14:02",56,Toulon,high,"Énergies Renouvelables",238,0.98
1276,277,comment,1,0.143,"2025-09-11 22:14:02",41,Montpellier,low,"Recyclage & Zéro Déchet",84,0.54
1040,64,comment,1,0,"2024-11-07 21:14:02",58,Montpellier,high,"Transport Durable",879,0.28
809,104,join,1,0.167,"2025-02-02 21:14:02",23,Nîmes,medium,"Urbanisme Durable",827,0.86
735,497,post,1,0,"2025-04-15 22:14:02",23,Saint-Étienne,low,"Transport Durable",357,0.59
186,355,post,1,0.125,"2025-09-21 22:14:02",38,Toulon,medium,"Éducation Environnementale",397,0.38
705,431,comment,1,0.1,"2025-04-11 22:14:02",35,Villeurbanne,medium,"Urbanisme Durable",398,0.32
1305,275,like,1,0,"2025-04-27 22:14:02",37,"Le Havre",high,"Recyclage & Zéro Déchet",921,0.95
1702,165,comment,1,0,"2025-03-29 21:14:02",21,Marseille,low,"Énergies Renouvelables",204,0.63
1491,47,comment,1,0,"2025-01-11 21:14:02",27,Lyon,medium,"Climat & Environnement",654,0.62
1918,85,comment,1,0.2,"2025-03-14 21:14:02",48,Saint-Étienne,low,"Protection Animale",182,0.72
1771,471,join,1,0,"2024-11-28 21:14:02",19,Villeurbanne,medium,"Urbanisme Durable",855,0.89
1006,393,post,1,0,"2024-10-15 22:14:02",56,Nîmes,medium,"Climat & Environnement",522,0.74
1728,263,join,1,0.125,"2025-02-09 21:14:02",60,Angers,high,"Urbanisme Durable",81,0.48
803,441,comment,1,0.222,"2025-07-22 22:14:02",32,Montpellier,medium,"Éducation Environnementale",720,0.63
1605,464,share,1,0,"2024-10-16 22:14:02",47,"Le Havre",high,"Recyclage & Zéro Déchet",261,0.54
1157,130,post,3,0.5,"2025-05-18 22:14:02",24,Lyon,high,"Agriculture Écologique",156,0.35
1269,31,share,1,0,"2025-01-06 21:14:02",40,Marseille,medium,"Protection Animale",998,0.57
1836,220,join,1,0,"2025-10-06 22:14:02",33,Toulouse,low,"Énergies Renouvelables",678,0.46
1893,384,share,1,0.143,"2025-06-30 22:14:02",28,Nîmes,low,"Biodiversité & Nature",10,0.16
1565,336,comment,2,0.2,"2024-12-06 21:14:02",62,Toulouse,low,"Recyclage & Zéro Déchet",451,0.64
879,382,like,2,0.4,"2025-03-08 21:14:02",55,Reims,low,"Protection Animale",45,0.98
492,96,comment,1,0.222,"2025-06-30 22:14:02",43,Grenoble,medium,"Protection Animale",784,0.82
1390,154,post,1,0.143,"2025-03-26 21:14:02",38,Villeurbanne,low,"Consommation Responsable",561,0.77
737,102,comment,1,0,"2025-01-12 21:14:02",19,Lyon,high,"Urbanisme Durable",15,0.34
931,27,join,1,0,"2025-03-30 22:14:02",21,Grenoble,medium,"Recyclage & Zéro Déchet",300,0.92
620,455,like,1,0.167,"2025-08-11 22:14:02",62,Toulouse,low,"Éducation Environnementale",977,0.43
844,191,join,1,0,"2024-12-21 21:14:02",28,Nantes,high,"Agriculture Écologique",137,0.73
1252,133,like,1,0.125,"2025-07-29 22:14:02",22,Grenoble,low,"Éducation Environnementale",823,0.4
17,303,comment,1,0,"2025-03-02 21:14:02",51,Toulon,medium,"Énergies Renouvelables",151,0.53
1255,369,comment,2,0.286,"2025-05-19 22:14:02",65,Marseille,high,"Protection Animale",522,0.96
690,329,join,1,0,"2025-02-09 21:14:02",40,"Le Havre",high,"Transport Durable",660,0.37
635,358,share,1,0.143,"2025-04-07 22:14:02",28,Montpellier,low,"Protection Animale",280,0.74
278,22,comment,1,0,"2024-10-26 22:14:02",40,Angers,low,"Éducation Environnementale",333,0.36
994,198,join,1,0.1,"2025-10-07 22:14:02",36,Villeurbanne,high,"Agriculture Écologique",558,0.44
1078,273,share,1,0,"2025-01-10 21:14:02",34,"Le Havre",high,"Transport Durable",495,0.83
1490,201,share,1,0,"2025-03-21 21:14:02",53,Toulon,high,"Transport Durable",418,0.48
932,323,post,1,0.1,"2025-01-23 21:14:02",40,Villeurbanne,high,"Climat & Environnement",879,0.61
1078,56,join,1,0,"2024-12-16 21:14:02",34,"Le Havre",high,"Consommation Responsable",432,0.69
215,281,join,1,0,"2025-04-02 22:14:02",43,Reims,high,"Éducation Environnementale",210,0.12
337,488,comment,1,0,"2025-10-08 22:14:02",33,Nantes,medium,"Énergies Renouvelables",791,0.92
1494,287,share,1,0,"2025-06-19 22:14:02",27,Saint-Étienne,medium,"Consommation Responsable",639,0.2
1197,19,like,1,0,"2024-11-15 21:14:02",58,Saint-Étienne,low,"Urbanisme Durable",253,0.63
200,480,like,1,0,"2025-01-03 21:14:02",37,Villeurbanne,low,"Éducation Environnementale",835,0.13
758,245,comment,1,0.143,"2024-12-24 21:14:02",50,Reims,high,"Consommation Responsable",716,0.53
199,33,share,1,0,"2024-10-25 22:14:02",64,Nîmes,high,"Agriculture Écologique",165,0.7
399,407,join,1,0.1,"2025-06-04 22:14:02",45,Toulon,high,"Protection Animale",186,0.1
1980,258,like,1,0.167,"2025-05-14 22:14:02",57,Reims,medium,"Consommation Responsable",708,0.41
1806,270,post,1,0,"2025-07-24 22:14:02",21,Lille,low,"Économie Circulaire",58,0.34
1382,382,like,1,0,"2024-10-15 22:14:02",30,Nice,high,"Protection Animale",45,0.98
1687,50,post,1,0,"2024-11-21 21:14:02",32,"Le Havre",low,"Recyclage & Zéro Déchet",688,0.5
1353,76,join,1,0,"2025-05-08 22:14:02",42,Toulon,low,"Consommation Responsable",869,0.93
329,176,share,1,0.167,"2025-07-27 22:14:02",29,Nantes,low,"Innovation Verte",355,0.85
728,114,join,2,0.222,"2025-03-25 21:14:02",54,Nantes,high,"Urbanisme Durable",736,0.16
46,448,comment,1,0.143,"2025-07-04 22:14:02",56,Bordeaux,low,"Urbanisme Durable",504,0.81
865,154,share,1,0,"2025-02-15 21:14:02",25,Dijon,high,"Consommation Responsable",561,0.77
